id,track_name,popularity,artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2q2kxMuk7QKbpRTt5Sa2uh,"Lieder ohne Worte, Op. 62 - Version for Piano Duet: No. 5 Andante in A Minor ""Venetian Gondola Song""",9,Felix Mendelssohn,0.48,0.0226,9.0,-29.414,0.0511,0.995,0.961,0.0989,0.126,64.646
6DJfAeluVNsmjFrYhzCOi0,"Lieder ohne Worte, Op. 85: No. 6 Allegretto con moto (Arr. Ottensamer for Clarinet and Piano)",9,Felix Mendelssohn,0.295,0.0312,10.0,-27.535,0.0433,0.995,0.798,0.0933,0.471,172.18
2xL5J8tGDmxpcPGWutzPsI,"Variations Concertantes, Op. 17, MWV Q19: Variation 6",8,Felix Mendelssohn,0.281,0.0386,2.0,-32.502,0.0398,0.986,0.811,0.117,0.587,81.024
76mQgscPTNQuay32JrUI2v,"Viola Sonata in C Minor, MWV Q14: III. Andante con variazioni: h. Var. 7",8,Felix Mendelssohn,0.486,0.234,0.0,-16.63,0.0371,0.989,0.733,0.228,0.56,113.267
3JfycD0SjVGc62DRrotwtp,"Viola Sonata in C Minor, MWV Q14: III. Andante con variazioni: c. Var. 2",7,Felix Mendelssohn,0.294,0.121,0.0,-23.064,0.0383,0.981,0.404,0.253,0.366,100.227
1qkAWaRuj4aBMQMnKTHP28,"Piano Trio No. 2 in C Minor, Op. 66, MWV Q33: 2. Andante espressivo",6,Felix Mendelssohn,0.495,0.304,7.0,-23.686,0.0453,0.974,0.905,0.263,0.65,100.201
3JVkrELqSvZt90d4p5CC8Z,"Viola Sonata in C Minor, MWV Q14: III. Andante con variazioni: d. Var. 3",6,Felix Mendelssohn,0.736,0.218,5.0,-22.641,0.0882,0.992,0.762,0.167,0.863,122.674
5tbQPJLgTcRkfvtibURaqY,"Variations Concertantes, Op. 17, MWV Q19: Variation 2",6,Felix Mendelssohn,0.297,0.0406,2.0,-32.801,0.0378,0.994,0.957,0.129,0.645,107.815
5VwS4jCP8HFWKQd6pICG9a,"Variations Concertantes, Op. 17, MWV Q19: Variation 1",5,Felix Mendelssohn,0.239,0.0285,2.0,-28.873,0.0557,0.995,0.973,0.0999,0.457,121.475
3FNMMiTXE3F0u6IDf4fnTj,"Variations Concertantes, Op. 17, MWV Q19: Variation 5",5,Felix Mendelssohn,0.416,0.075,9.0,-25.37,0.0364,0.995,0.915,0.146,0.75,149.389
0borRLAYiec9HU8rNr0D5g,"Variations Concertantes, Op. 17, MWV Q19: Variation 3",5,Felix Mendelssohn,0.356,0.172,11.0,-20.462,0.0403,0.993,0.818,0.26,0.604,118.015
3cxbPdBVOroOE8HMJXyRfs,"Lieder ohne Worte, Op. 62 - Version for Piano Duet: No. 4 Allegro con anima in G Major ""Morning Song""",4,Felix Mendelssohn,0.419,0.0426,7.0,-29.64,0.0919,0.995,0.878,0.358,0.107,84.551
4Kd3eq1UDHsm9YffMJ0LZI,"Viola Sonata in C Minor, MWV Q14: III. Andante con variazioni: a. Theme",4,Felix Mendelssohn,0.324,0.0237,0.0,-30.249,0.038,0.99,0.199,0.201,0.185,95.367
6112NTInZO76k3eaORYiVQ,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": I. Sinfonia",10,Felix Mendelssohn,0.133,0.0935,7.0,-21.704,0.0401,0.949,0.866,0.107,0.0529,72.211
2IKZdZJz1n41EMgsMn0VFw,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": II. Allegro maestoso. ""Alles, was Odem hat, lobe den Herrn!""",8,Felix Mendelssohn,0.252,0.259,10.0,-17.137,0.0307,0.966,0.805,0.717,0.237,101.709
2GVvDswXv5fXGbKCNfZKHV,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": III. Molto più moderato ma con fuoco. ""Lobe den Herrn"" - Rezitativ. ""Saget es""",7,Felix Mendelssohn,0.354,0.0977,10.0,-21.288,0.0573,0.988,2.39e-05,0.288,0.0999,91.638
7bsgMG8tzwtd2JnE3Jbkew,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": IV. Allegro moderato. ""Er zählet unsre Tränen""",7,Felix Mendelssohn,0.236,0.082,7.0,-22.831,0.0404,0.959,6.67e-06,0.162,0.166,88.454
2EG2fo9n1WSXnDJz1Fkdfw,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": V. Chor. ""Sagt es, die ihr erlöset seid""",7,Felix Mendelssohn,0.179,0.121,7.0,-24.509,0.0479,0.979,0.872,0.15,0.202,125.086
4U4XIDOxzxUXNoXuym58T5,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": VI. Andante. ""Ich harrete des Herrn""",7,Felix Mendelssohn,0.249,0.0689,3.0,-23.696,0.045,0.988,0.000272,0.125,0.0399,91.086
78aC2DgvLo8PnnPNstXuEB,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": VII. Allegro un poco agitato. ""Stricke des Todes hatten uns""",6,Felix Mendelssohn,0.302,0.0725,0.0,-22.495,0.0405,0.977,0.0,0.112,0.064,132.522
5dV4iKl6PdGPBjQgQr7Dpy,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": VIII. Allegro maestoso e molto vivace. ""Die Nacht ist vergangen""",6,Felix Mendelssohn,0.256,0.313,2.0,-16.803,0.0397,0.963,0.229,0.118,0.121,100.176
7Mg2zYkoQgyaMrWnL5TgHu,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": IX. Choral. ""Nun danket alle Gott""",6,Felix Mendelssohn,0.064,0.105,7.0,-23.639,0.0379,0.973,0.489,0.161,0.0612,60.057
3xqkOjke4p7miH3W4TGYPA,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": X. Andante sostenuto assai. ""Drum sing ich mit meinem Liede ewig""",6,Felix Mendelssohn,0.242,0.1,10.0,-20.671,0.051,0.985,2.08e-06,0.103,0.102,83.393
3lUtvoAJZeJdSn6viyj5S6,"Mendelssohn: Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": XI. Schlusschor. ""Ihr Völker! Bringet her dem Herrn""",6,Felix Mendelssohn,0.228,0.301,10.0,-16.194,0.0317,0.966,0.922,0.198,0.251,95.868
7b0ZEXkwXcRLW3groqOm9O,"Lieder ohne Worte, Op. 53: 1. Andante con moto",6,Felix Mendelssohn,0.253,0.0526,8.0,-27.744,0.0376,0.994,0.872,0.0886,0.0896,133.032
2sb45OPWzuiYkuU18fX5vi,"Lieder ohne Worte, Op. 67: 4. Presto ""The Bee's Wedding""",6,Felix Mendelssohn,0.255,0.133,0.0,-28.373,0.0342,0.995,0.858,0.103,0.518,152.906
1XfvLWSqSha7lKjr1dmRNH,"Lieder ohne Worte, Op. 53: 2. Allegro non troppo ""The Fleecy Cloud""",5,Felix Mendelssohn,0.214,0.0585,3.0,-26.765,0.0354,0.994,0.884,0.0955,0.205,172.208
1h2O0rJiWPJ6bJAgIaORPe,"Lieder ohne Worte, Op. 53: 3. Presto agitato",5,Felix Mendelssohn,0.328,0.189,7.0,-19.526,0.0338,0.987,0.884,0.0894,0.0823,102.19
0aWhW9gPEL5xp86Glb20MH,"Lieder ohne Worte, Op. 62: 1. Andante espressivo",5,Felix Mendelssohn,0.266,0.0154,7.0,-31.338,0.0327,0.994,0.86,0.0703,0.0778,73.016
5VA2k25rVMmYNmqvVJUg5B,"Lieder ohne Worte, Op. 85: 6. Allegretto con moto",5,Felix Mendelssohn,0.325,0.0984,10.0,-30.732,0.0343,0.995,0.894,0.131,0.497,141.367
0D8GrCxgn4nNfK7k6UzQyF,"Lieder ohne Worte, Op. 19: 6. Andante sostenuto ""Venetian Gondola Song""",5,Felix Mendelssohn,0.432,0.00909,7.0,-33.725,0.0423,0.995,0.919,0.0763,0.275,109.616
6sCaVlhDOaPoKNRwC3qxkH,"Lieder ohne Worte, Op. 30: 3. Adagio non troppo",5,Felix Mendelssohn,0.465,0.0034,4.0,-30.052,0.0494,0.994,0.946,0.125,0.41,129.76
2pYTPqHacqq8jMbQaYPx6r,"Lieder ohne Worte, Op. 30: 4. Agitato e con fuoco",5,Felix Mendelssohn,0.316,0.336,7.0,-18.891,0.0347,0.99,0.905,0.0987,0.364,96.029
24MvaZsuFmyRtmDuhx0Pz5,"Lieder ohne Worte, Op. 30: 5. Andante grazioso",5,Felix Mendelssohn,0.269,0.023,2.0,-31.095,0.0299,0.993,0.833,0.165,0.2,89.461
0hrdDUtjDq8QrsT0hyBU1F,"Lieder ohne Worte, Op. 30: 6. Allegretto tranquillo ""Venetian Gondola Song""",5,Felix Mendelssohn,0.345,0.023,6.0,-30.807,0.0341,0.986,0.897,0.111,0.0392,79.304
5079oRS7ZQsU4nzcWbUzx5,"Lieder ohne Worte, Op. 102: 5. Allegro vivace ""The Joyous Peasant""",4,Felix Mendelssohn,0.369,0.0704,9.0,-33.051,0.0344,0.995,0.881,0.0809,0.373,101.846
40uAbbJrlm52C8Rku0CtaK,"Lieder ohne Worte, Op. 19: 1. Andante con moto ""Sweet Remembrance""",4,Felix Mendelssohn,0.323,0.0401,11.0,-27.734,0.0328,0.992,0.905,0.0729,0.119,86.808
774PJDEkSjVNAzRX38XeAc,"Lieder ohne Worte, Op. 19: 2. Andante espressivo",4,Felix Mendelssohn,0.346,0.0277,9.0,-32.368,0.0345,0.995,0.896,0.0664,0.177,110.858
3JuY70c3MI2vi7FyOa1GF7,"Lieder ohne Worte, Op. 19: 4. Moderato",4,Felix Mendelssohn,0.336,0.0136,9.0,-31.402,0.0374,0.995,0.896,0.0929,0.225,67.494
1Fnr7IAcuhxPuNVeE55K8X,"Lieder ohne Worte, Op. 19: 5. Agitato ""Restlessness""",4,Felix Mendelssohn,0.315,0.0913,6.0,-25.117,0.03,0.99,0.886,0.116,0.236,68.684
7t1plhWrIBeSPLRmYb6r36,"Lieder ohne Worte, Op. 38: 1. Con moto",4,Felix Mendelssohn,0.255,0.0543,3.0,-27.185,0.0395,0.992,0.878,0.0917,0.122,110.485
7ycV3bHNulyTOtvcHou9Hu,"Lieder ohne Worte, Op. 38: 2. Allegro non troppo ""Lost Happiness""",4,Felix Mendelssohn,0.267,0.183,0.0,-23.808,0.0323,0.987,0.832,0.102,0.286,89.041
6pvFGJHUp3ZqLdEHIz96Kw,"Lieder ohne Worte, Op. 38: 6. Andante con moto ""Duetto""",4,Felix Mendelssohn,0.296,0.0458,8.0,-25.776,0.0385,0.993,0.816,0.126,0.171,119.151
4wi3VhlDQBiE2EeaOG19TC,"Lieder ohne Worte, Op. 67: 6. Allegro non troppo ""Cradle Song""",4,Felix Mendelssohn,0.439,0.0388,4.0,-28.168,0.0305,0.995,0.878,0.112,0.34,69.167
5GySjKHzooOO2ng2Mgv8xu,"Lieder ohne Worte, Op. 62: 6. Allegretto grazioso ""Frühlingslied""",4,Felix Mendelssohn,0.348,0.0903,9.0,-23.312,0.0334,0.995,0.921,0.107,0.127,68.45
7fityTSNnYaUH1CJZyGVEz,"Lieder ohne Worte, Op. 102: 3. Presto ""Tarantelle""",4,Felix Mendelssohn,0.485,0.369,0.0,-26.65,0.039,0.994,0.952,0.0873,0.722,125.571
0itHtpw6xFK9Ray42tQz1p,"Piano Concerto No. 1 In G Minor, Op. 25, MWV O7: 1. Molto allegro con fuoco",3,Felix Mendelssohn,0.394,0.167,8.0,-20.712,0.0331,0.976,0.9,0.118,0.268,82.298
7LtnW2gkybv2GRK2j5W3xF,"Piano Concerto No. 1 In G Minor, Op. 25, MWV O7: 2. Andante",2,Felix Mendelssohn,0.256,0.024,4.0,-31.947,0.0359,0.983,0.901,0.0737,0.102,98.048
2eseFRDayNQJqo25pqs7aq,"Piano Concerto No. 1 In G Minor, Op. 25, MWV O7: 3. Presto",2,Felix Mendelssohn,0.407,0.191,7.0,-18.996,0.0335,0.972,0.935,0.0708,0.372,92.359
1GDN2PsKQlX6wxbov9Ffpp,"Gondellied (Barcarolle) in A Major (1837): Allegretto non troppo, MWV U 136",11,Felix Mendelssohn,0.363,0.00682,9.0,-31.247,0.0383,0.995,0.89,0.092,0.145,72.609
1YjNFKFqaSW5a2Oedz90FU,"6 Kinderstücke Op. 72: I. Allegro non troppo, MWV U 171",11,Felix Mendelssohn,0.373,0.102,7.0,-24.802,0.0525,0.995,0.867,0.196,0.325,152.04
5qxyGarYQOwl01b0bqOw0T,"6 Kinderstücke Op. 72: II. Andante sostenuto, MWV U 170",10,Felix Mendelssohn,0.423,0.0153,3.0,-29.974,0.0391,0.996,0.914,0.114,0.258,106.323
6Ut1G8MIZoRBZdhAmlBywZ,"6 Kinderstücke Op. 72: III. Allegretto, MWV U 164",10,Felix Mendelssohn,0.408,0.0615,7.0,-26.457,0.0368,0.995,0.915,0.182,0.187,88.445
4RA21ijEDsdWwj9cTe6O41,"6 Kinderstücke Op. 72: IV. Andante con moto, MWV U 169",10,Felix Mendelssohn,0.336,0.0313,2.0,-29.934,0.0404,0.996,0.905,0.0881,0.276,84.61
6CSKp0WeIANkME4lHGHSTS,"6 Kinderstücke Op. 72: V. Allegro assai, MWV U 166",10,Felix Mendelssohn,0.363,0.183,3.0,-24.42,0.0447,0.996,0.915,0.178,0.534,90.839
3baXOLILxTDwiJuXcq58Px,"6 Kinderstücke Op. 72: VI. Vivace, MWV U 168",10,Felix Mendelssohn,0.295,0.197,5.0,-25.8,0.0406,0.995,0.926,0.116,0.894,107.867
6shKHDJaUvv9cmFgfbH96g,"Lieder ohne Worte, Op. 38: No. 2. Allegro non troppo in C Minor, MWV U 115 - ""Lost Happiness""",6,Felix Mendelssohn,0.205,0.128,0.0,-23.87,0.0358,0.994,0.893,0.126,0.195,93.927
3p5V1TuNs5yJXGsYTccJyd,"Lieder ohne Worte, Op. 38: No. 6. Andante Con Moto in A Flat, MWV U 119 - ""Duetto""",6,Felix Mendelssohn,0.246,0.0524,8.0,-24.751,0.0318,0.995,0.946,0.0963,0.248,76.044
0ODsPUVPUZG6tedjEkP6kT,"Lieder ohne Worte, Op. 102: No. 1. Andante un poco agitato in E Minor, MWV U 162",6,Felix Mendelssohn,0.315,0.0222,4.0,-25.237,0.0423,0.995,0.861,0.0711,0.134,62.732
1qOMTKDRT4P34EHl65ah6S,"Lieder ohne Worte, Op. 102: No. 2. Adagio in D, MWV U 192",6,Felix Mendelssohn,0.476,0.0561,2.0,-25.621,0.0532,0.996,0.85,0.113,0.365,65.197
5cbPd1K2Uakl8HqqEibUAL,"Lieder ohne Worte, Op. 102: No. 3. Presto in C, MWV U 195 - ""Tarantelle""",5,Felix Mendelssohn,0.24,0.186,9.0,-25.996,0.0353,0.994,0.889,0.132,0.709,162.796
3BU6dQtm8Uc8xfiwxVmWdq,"Lieder ohne Worte, Op. 102: No. 4. Un poco agitato in G Minor, MWV U 152 - ""The Sighing Wind""",6,Felix Mendelssohn,0.275,0.0539,3.0,-25.65,0.0365,0.995,0.935,0.0861,0.0455,78.28
4gbJDG4FxNRVa7eNGYolYO,"Lieder ohne Worte, Op. 102: No. 5. Allegro vivace in A, MWV U 194 - ""The Joyous Peasant""",5,Felix Mendelssohn,0.324,0.192,1.0,-26.621,0.0435,0.995,0.946,0.0874,0.324,147.964
7hGMnUw5ZzWxC8JekLcWOA,"Lieder ohne Worte, Op. 102: No. 6. Andante in C, MWV U 172 - ""Belief""",5,Felix Mendelssohn,0.468,0.0405,0.0,-23.915,0.0604,0.995,0.922,0.0864,0.193,127.346
5MWDVyMAwzFaEyaYUB7iGt,"Lieder ohne Worte, Op. 85: No. 1. Andante espressivo in F, MWV U 189",5,Felix Mendelssohn,0.216,0.0223,5.0,-26.617,0.0374,0.994,0.914,0.0789,0.0827,71.48
2Khz6gG6vQknq4kBs6GQLW,"Lieder ohne Worte, Op. 85: No. 2. Allegro agitato in A Minor ""Adieu""",5,Felix Mendelssohn,0.305,0.206,9.0,-20.785,0.0465,0.991,0.879,0.105,0.143,116.9
4l3EytEgb0uaQ0zxJZnnaO,"Lieder ohne Worte, Op. 85: No. 3. Presto in E Flat, MWV U 111",5,Felix Mendelssohn,0.182,0.146,3.0,-20.073,0.034,0.992,0.899,0.0998,0.297,92.415
3EwR3WeCZcq58BpVmeFqlK,"Lieder ohne Worte, Op. 85: No. 4. Andante sostenuto in D, MWV U 190 - ""Elegy""",5,Felix Mendelssohn,0.236,0.0142,2.0,-28.8,0.0408,0.995,0.899,0.0688,0.129,69.906
23NFvgA4nyDUQOHWca3w0U,"Lieder ohne Worte, Op. 85: No. 5. Allegretto in A, MWV U 191",5,Felix Mendelssohn,0.393,0.0372,9.0,-24.176,0.0375,0.994,0.872,0.0946,0.271,83.097
6OuhULB59ydwZDe953W0kC,"Lieder ohne Worte, Op. 85: No. 6. Allegretto con moto in B Flat, MWV U 155",5,Felix Mendelssohn,0.402,0.0854,10.0,-28.007,0.038,0.996,0.869,0.129,0.542,78.188
4ngxs4qsAOaG4jV1KcVW4a,"Lieder ohne Worte, Op. 53: No. 1. Andante con moto in A Flat, MWV U 143",5,Felix Mendelssohn,0.25,0.0293,8.0,-28.815,0.0406,0.995,0.899,0.0958,0.148,81.412
5Vth7UG8hch5wCkBrwUvJP,"Lieder ohne Worte, Op. 53: No. 2. Allegro non troppo in E Flat, MWV U 109 - ""The Fleecy Cloud""",5,Felix Mendelssohn,0.276,0.0521,8.0,-25.735,0.033,0.996,0.924,0.118,0.152,86.756
1pexDpPizdn8K10RPBq76j,"Lieder ohne Worte, Op. 53: No. 3. Presto agitato in G Minor, MWV U 144",4,Felix Mendelssohn,0.341,0.0953,7.0,-24.03,0.0332,0.995,0.91,0.0949,0.326,108.82
5VD02Axl4J1DTaTrSEBUfy,"Lieder ohne Worte, Op. 53: No. 4. Adagio in F, MWV U 114 - ""Sadness of Soul""",4,Felix Mendelssohn,0.486,0.012,5.0,-32.686,0.0485,0.995,0.918,0.0635,0.246,67.667
5kNXb1rj3UJgMAblpYhWrJ,"Lieder ohne Worte, Op. 53: No. 5. Allegro in A Minor, MWV U 153 - ""Folk-Song""",4,Felix Mendelssohn,0.404,0.167,9.0,-20.488,0.0439,0.993,0.892,0.0548,0.209,132.084
5RpfxZjMvdgmVUKhQqvev8,"Lieder ohne Worte, Op. 53: No. 6. Molto allegro vivace in A, MWV U 154 - ""La fuite""",4,Felix Mendelssohn,0.343,0.112,9.0,-24.479,0.0313,0.995,0.908,0.0974,0.288,89.254
0ZhWrUnShJA8T0iPfxkSzz,"Lieder ohne Worte, Op. 62: No. 1 Andante Espressivo in G, MWV U 185",4,Felix Mendelssohn,0.283,0.0415,7.0,-26.447,0.0345,0.994,0.86,0.0971,0.168,63.883
0ORxp9JXEls4TVDmLX7NQD,"Lieder ohne Worte, Op. 62: No. 2 Allegro con fuoco in B Flat, MWV U 181",4,Felix Mendelssohn,0.297,0.271,10.0,-20.572,0.037,0.994,0.892,0.0999,0.757,73.026
4ndK6mEcxbFA3RrCgCpx5a,"Lieder ohne Worte, Op. 62: No. 3 Andante maestoso in E Minor, MWV U 177 - ""Funeral March""",4,Felix Mendelssohn,0.39,0.0153,4.0,-23.428,0.0634,0.994,0.914,0.0958,0.111,76.497
2lB2UDWtcxcJLwxA4Rf7MS,"Lieder ohne Worte, Op. 62: No. 4 Allegro con anima in G, MWV U 175 - ""Morning Song""",4,Felix Mendelssohn,0.455,0.0588,7.0,-26.346,0.0609,0.994,0.9,0.13,0.135,49.002
2bo5qLQuGhUz3Mm2Yl3dcw,"Lieder ohne Worte, Op. 62: No. 5 Andante in A Minor, MWV U 151 - ""Venetian Gondola Song""",4,Felix Mendelssohn,0.361,0.0139,10.0,-29.139,0.0478,0.995,0.908,0.079,0.113,69.611
6IM1j7SFFDf73RZMqAx2NL,"Lieder ohne Worte, Op. 62: No. 6 Allegretto grazioso ""Spring Song""",4,Felix Mendelssohn,0.414,0.0356,9.0,-28.585,0.0334,0.995,0.926,0.113,0.626,94.827
3QOyb9ooJW9muPHYTe5DOL,"Ma mère l'Oye, M. 60 - For Piano Duet: 1. Pavane de la Belle au bois dormant",0,Maurice Ravel,0.699,0.0347,0.0,-33.294,0.0656,0.991,0.936,0.0746,0.453,108.672
5xC68dSVICF62TEy0FLonr,"2 Mélodies hébraïques, M.22: 2. L'énigme Eternelle (Performed On Viola And Piano)",0,Maurice Ravel,0.106,0.031,4.0,-25.505,0.0439,0.985,0.914,0.081,0.0367,233.357
20Trw5kDKnNV9eep5TTRRh,"Ma mère l'Oye, M. 60 - For Piano Duet: 5. Le jardin féerique",0,Maurice Ravel,0.476,0.0376,9.0,-19.643,0.125,0.983,0.339,0.0538,0.0461,58.087
6PwxM7nRHuyrJEMokVA9zn,"Rapsodie espagnole, M.54 - Arr. 2 Pianos by Ravel: 3. Habanera",0,Maurice Ravel,0.336,0.00327,1.0,-34.784,0.0412,0.995,0.888,0.0781,0.0346,76.135
7fxJjCFeKMBNHYbbucIRQv,Pìece en forme de habanera,0,Maurice Ravel,0.321,0.112,7.0,-21.149,0.042,0.983,0.109,0.0778,0.182,101.43
31F1QcR4v80MssLsbKrsac,"Berceuse sur le nom de Gabriel Fauré, M. 74",0,Maurice Ravel,0.258,0.111,4.0,-20.848,0.0413,0.933,0.00717,0.133,0.0393,52.605
6fuBupFzL5hEpd8UaFaMbT,"L'Enfant et les sortilèges, M.71: Five-o'clock Foxtrott",0,Maurice Ravel,0.529,0.055,10.0,-17.969,0.0484,0.979,0.736,0.147,0.526,94.761
0G8GT0O1E0FzTab7Usi413,"Sonata for Violin & Cello, M. 73: II. Très vif",0,Maurice Ravel,0.457,0.0782,7.0,-22.19,0.0761,0.974,0.592,0.101,0.254,172.201
4G2cKcDcJSi3eQMx9MaBPg,Vocalise - Étude (en forme de habañera),0,Maurice Ravel,0.245,0.00905,0.0,-27.801,0.052,0.993,0.953,0.0472,0.0686,130.283
0F7jg2GwNVvwbbB928LYjH,"Ma mère l'Oye, M. 60 - For Piano Duet: 3. Laideronnette, impératrice des pagodes",0,Maurice Ravel,0.414,0.0902,8.0,-21.359,0.0419,0.989,0.918,0.0936,0.176,115.508
7hikK7hOLVnc5Sd1zZUaMv,"Rapsodie espagnole, M.54 - Arr. 2 Pianos by Ravel: 2. Malagueña",0,Maurice Ravel,0.399,0.0769,8.0,-28.269,0.0416,0.99,0.926,0.0784,0.176,97.01
6xJ0J5RHzTWQGBlXpEFx8f,"Ma mère l'Oye, M. 60 - For Piano Duet: 2. Petit Poucet",0,Maurice Ravel,0.469,0.0393,0.0,-27.996,0.0698,0.995,0.878,0.16,0.291,134.525
6sC3oI5rjWIO7OcFtdFc4Q,"5 Mélodies populaires grecques: Chanson Des Ceuilleuses De Lentisques, M. 5 (Performed On Viola And Piano)",0,Maurice Ravel,0.14,0.00726,9.0,-29.426,0.0455,0.982,0.663,0.067,0.0375,88.607
2DU7YWnEtNkdby3HcBIHbd,"Ravel: Boléro, M. 81 (Transcr. Ducros for Cello Ensemble)",0,Maurice Ravel,0.491,0.218,0.0,-19.151,0.0382,0.883,0.859,0.0596,0.486,66.021
3mTspSjk6vz8vmpDgoATLr,"Ravel: Pavane pour une infante défunte, M. 19 (Version for Cello and Piano)",25,Maurice Ravel,0.165,0.0398,4.0,-23.656,0.0375,0.974,0.617,0.0934,0.119,97.461
7MkBldipBo4SenhuRXCeVJ,"Ravel: Valses nobles et sentimentales, M. 61: No. 1, Modéré, très franc",6,Maurice Ravel,0.411,0.217,0.0,-19.625,0.0362,0.992,0.772,0.132,0.111,114.929
0jKsiBF09Lg0sjAjdBwesP,"Ravel: Valses nobles et sentimentales, M. 61: No. 2, Assez lent, avec une expression intense",7,Maurice Ravel,0.449,0.00408,7.0,-33.087,0.05,0.994,0.919,0.107,0.0705,134.639
3C1wghfDAqVTtvWUxBBa04,"Ravel: Valses nobles et sentimentales, M. 61: No. 3, Modéré",6,Maurice Ravel,0.448,0.0306,7.0,-31.16,0.0412,0.995,0.932,0.067,0.0738,62.24
1XxX2k61dtd4Q2SxR47p6u,"Ravel: Valses nobles et sentimentales, M. 61: No. 4, Assez animé",6,Maurice Ravel,0.272,0.0443,4.0,-31.431,0.0363,0.994,0.936,0.108,0.0537,110.219
5JxRrdNiIFpgYCNeDLlUtm,"Ravel: Valses nobles et sentimentales, M. 61: No. 5, Presque lent, dans un sentiment intime",6,Maurice Ravel,0.354,0.0216,6.0,-33.966,0.0446,0.991,0.911,0.086,0.0629,133.34
1B19RLhIbkXxYqmFvXnNgb,"Ravel: Valses nobles et sentimentales, M. 61: No. 6, Vif",6,Maurice Ravel,0.288,0.114,2.0,-28.832,0.0579,0.995,0.912,0.155,0.0853,144.605
79C6atcmgnEdKnt1hHo8Px,"Ravel: Valses nobles et sentimentales, M. 61: No. 7, Moins vif",6,Maurice Ravel,0.387,0.0923,6.0,-19.488,0.0409,0.992,0.872,0.0652,0.0625,71.513
2lPNEkuwu6UDi3yTT4JYTO,"Ravel: Valses nobles et sentimentales, M. 61: No. 8, Épilogue. Lent",6,Maurice Ravel,0.338,0.00275,0.0,-33.341,0.0454,0.988,0.89,0.0638,0.0367,75.123
7wFnY9Mso6giYum9YOJt3t,"À la manière de Chabrier, M. 63/2",8,Maurice Ravel,0.228,0.00729,7.0,-40.25,0.0404,0.994,0.933,0.0537,0.0533,68.026
45T4opCuoRAp3qbKWolTnm,"Valses nobles et sentimentales, M. 61: I. Modéré, très franc",8,Maurice Ravel,0.389,0.151,9.0,-22.678,0.0302,0.987,0.919,0.235,0.15,102.899
6qVguSVL1x3RZ2LzxnuTJs,"Valses nobles et sentimentales, M. 61: II. Assez lent, avec une expression intense",8,Maurice Ravel,0.444,0.00362,3.0,-36.243,0.044,0.989,0.929,0.0889,0.216,109.688
77fB0UuYQf8M2cVyLXOiKw,"Valses nobles et sentimentales, M. 61: III. Modéré",8,Maurice Ravel,0.34,0.0207,7.0,-36.13,0.0319,0.994,0.926,0.0629,0.156,165.565
5fkko8NayhaQuICCeqqnpl,"Valses nobles et sentimentales, M. 61: IV. Assez animé",7,Maurice Ravel,0.291,0.027,8.0,-34.585,0.0372,0.993,0.945,0.132,0.127,120.993
1uWWUgfFUkTXNZCURkd5cM,"Valses nobles et sentimentales, M. 61: V. Presque lent, dans un sentiment intime",7,Maurice Ravel,0.317,0.0164,9.0,-38.875,0.0514,0.993,0.972,0.0795,0.0413,87.458
5gdFsEhYQRi8twqmhhvaz8,"Valses nobles et sentimentales, M. 61: VI. Vif",7,Maurice Ravel,0.33,0.135,7.0,-30.183,0.0401,0.993,0.966,0.117,0.308,81.123
5zCLSIlZpXIxBTPmofgf92,"Valses nobles et sentimentales, M. 61: VII. Moins vif",7,Maurice Ravel,0.419,0.0725,9.0,-22.688,0.0417,0.991,0.88,0.0831,0.0589,110.626
7afbjReROM407oAppdXwBB,"Valses nobles et sentimentales, M. 61: VIII. Epilogue. Lent",7,Maurice Ravel,0.317,0.00134,0.0,-42.879,0.0339,0.982,0.921,0.0899,0.0373,68.229
4Os10HL80n99xNG12B93sC,"Piano Trio in A Minor, M. 67: I. Modéré",2,Maurice Ravel,0.153,0.0454,0.0,-26.507,0.0386,0.913,0.0211,0.07,0.0553,88.981
2gKczGRPf7AmACUABb7lMN,"Piano Trio in A Minor, M. 67: II. Pantoum. Assez vif",2,Maurice Ravel,0.401,0.157,0.0,-19.766,0.0373,0.947,0.598,0.0383,0.199,99.848
